time	event	lat	lng	x	y	accuracy
1425808383695	gps	52.89178186096251	-1.156373145058751	-128726.86967495646	6928905.793603619	15
1425808384601	gps	52.891782531514764	-1.1563525255769491	-128724.57432474183	6928905.917024976	15
1425808386000	gps	52.89178705774248	-1.1563317384570837	-128722.26031314334	6928906.750119179	15
1425808386730	gps	52.891792841255665	-1.1563101969659328	-128719.86232531752	6928907.814628567	15
1425808387593	gps	52.89180168416351	-1.156283374875784	-128716.87650390012	6928909.442248266	15
1425808388600	gps	52.891809437423944	-1.1562681198120117	-128715.17831796898	6928910.86930847	15
1425808389604	gps	52.891814592294395	-1.1562496796250343	-128713.12556574451	6928911.8181107985	15
1425808390741	gps	52.89181635249406	-1.1562345921993256	-128711.44604119724	6928912.142092109	15
1425808391603	gps	52.89181471802294	-1.1562138888984919	-128709.1413602907	6928911.841252322	15
1425808392697	gps	52.891811658628285	-1.1561894975602627	-128706.42612893925	6928911.278141978	15
1425808393604	gps	52.89181270636618	-1.1561536230146885	-128702.4325927935	6928911.470987983	15
1425808394606	gps	52.891815095208585	-1.1561305727809668	-128699.86665251292	6928911.910676887	15
1425808395604	gps	52.89181082043797	-1.156106349080801	-128697.17008254534	6928911.12386518	15
1425808396610	gps	52.891809646971524	-1.1560853943228722	-128694.837409563	6928910.907877668	15
1425808397617	gps	52.891808934509754	-1.1560644395649433	-128692.50473658068	6928910.776742394	15
1425808398656	gps	52.8918040310964	-1.156044490635395	-128690.28403190148	6928909.874223218	15
1425808399609	gps	52.8918127482757	-1.1560321692377329	-128688.91242018787	6928911.4787018215	15
1425808400611	gps	52.891836636699736	-1.1560181714594364	-128687.35419463569	6928915.8755919635	15
1425808401609	gps	52.8918368043378	-1.1560128908604383	-128686.76636104412	6928915.906447341	15
1425808402603	gps	52.89183651097119	-1.156010963022709	-128686.55175512975	6928915.85245043	15
1425808403607	gps	52.891835630871356	-1.1560111306607723	-128686.5704165136	6928915.690459697	15
1425808404666	gps	52.891835630871356	-1.1560111306607723	-128686.5704165136	6928915.690459697	15
1425808405605	gps	52.891835630871356	-1.1560111306607723	-128686.5704165136	6928915.690459697	10
1425808406606	gps	52.891835630871356	-1.1560111306607723	-128686.5704165136	6928915.690459697	10
1425808407611	gps	52.891835630871356	-1.1560111306607723	-128686.5704165136	6928915.690459697	10
1425808408615	gps	52.891835630871356	-1.1560111306607723	-128686.5704165136	6928915.690459697	10
1425808409610	gps	52.891835630871356	-1.1560111306607723	-128686.5704165136	6928915.690459697	10
1425808410655	gps	52.891835630871356	-1.1560111306607723	-128686.5704165136	6928915.690459697	10
1425808411648	gps	52.891835630871356	-1.1560111306607723	-128686.5704165136	6928915.690459697	10
1425808412653	gps	52.891835630871356	-1.1560111306607723	-128686.5704165136	6928915.690459697	10
1425808413658	gps	52.891835630871356	-1.1560111306607723	-128686.5704165136	6928915.690459697	10
1425808414662	gps	52.891835630871356	-1.1560111306607723	-128686.5704165136	6928915.690459697	10
1425808415663	gps	52.891835630871356	-1.1560111306607723	-128686.5704165136	6928915.690459697	5
1425808416672	gps	52.891835630871356	-1.1560111306607723	-128686.5704165136	6928915.690459697	5
1425808417670	gps	52.891835630871356	-1.1560111306607723	-128686.5704165136	6928915.690459697	5
1425808418671	gps	52.891835630871356	-1.1560111306607723	-128686.5704165136	6928915.690459697	5
1425808419673	gps	52.891835630871356	-1.1560111306607723	-128686.5704165136	6928915.690459697	5
1425808420679	gps	52.89181626867503	-1.1560195963829756	-128687.51281639848	6928912.126664427	10
1425808421683	gps	52.891810652799904	-1.1560328397899866	-128688.98706572331	6928911.093009821	10
1425808422683	gps	52.891806713305414	-1.1560487654060125	-128690.75989718988	6928910.367908909	10
1425808423689	gps	52.89180759340525	-1.1560673732310534	-128692.8313107982	6928910.529899532	10
1425808424692	gps	52.891805288381875	-1.1560844723135233	-128694.7347719518	6928910.105638383	10
1425808425695	gps	52.89180197753012	-1.1561014875769615	-128696.62890241346	6928909.496245136	10
1425808426695	gps	52.89179929532111	-1.1561215203255415	-128698.85893778455	6928909.002559499	10
1425808427599	gps	52.89180432446301	-1.15614197216928	-128701.13562661532	6928909.928220091	10
1425808428694	gps	52.89180742576718	-1.1561624240130186	-128703.41231544607	6928910.499044176	10
1425808429609	gps	52.8918064199388	-1.156179690733552	-128705.33443798352	6928910.313912034	10
1425808430700	gps	52.89180621039122	-1.1561969574540854	-128707.25656052097	6928910.275342841	10
1425808431704	gps	52.89180206134915	-1.1562112905085087	-128708.85210884087	6928909.511672811	10
1425808432609	gps	52.89179887622595	-1.156226797029376	-128710.57828684783	6928908.925421121	10
1425808433703	gps	52.891795062460005	-1.1562416329979897	-128712.22981931931	6928908.223461919	10
1425808434701	gps	52.89178802166134	-1.1562557145953178	-128713.79737556344	6928906.927537398	10
1425808435603	gps	52.89177616126835	-1.1562687065452337	-128715.24363281249	6928904.744522172	10
1425808436606	gps	52.89177448488772	-1.1562923435121775	-128717.87488793656	6928904.43596883	10
1425808437605	gps	52.89177578408271	-1.156313382089138	-128720.21689161083	6928904.675097669	10
1425808438608	gps	52.891774945892394	-1.1563367675989866	-128722.82015465912	6928904.520820997	10
1425808439611	gps	52.89177356287837	-1.1563600692898035	-128725.41408701547	6928904.266264497	10
1425808440660	gps	52.891771299764514	-1.1563842929899693	-128728.11065698304	6928903.8497175155	10
1425808441654	gps	52.89176819846034	-1.1564093548804522	-128730.90053386994	6928903.278893907	10
1425808442657	gps	52.89176375605166	-1.156435925513506	-128733.85836321152	6928902.461227732	10
1425808443659	gps	52.89176166057587	-1.1564608197659254	-128736.62957871454	6928902.075536168	10
1425808444661	gps	52.89175658952445	-1.1564868036657572	-128739.52209321264	6928901.142162663	10
1425808445662	gps	52.89175746962428	-1.156515721231699	-128742.74118192827	6928901.304153097	10
1425808446668	gps	52.89175981655717	-1.1565377656370401	-128745.19515390568	6928901.736127607	10
1425808447667	gps	52.89176153484732	-1.1565606482326984	-128747.74243280238	6928902.052394675	10
1425808448669	gps	52.891763714142144	-1.1565847042948008	-128750.42034138611	6928902.453513901	10
1425808449675	gps	52.89176467806101	-1.1566130351275206	-128753.57411525823	6928902.630932025	10
1425808450678	gps	52.89176912046969	-1.1566370073705912	-128756.24269315002	6928903.448598218	10
1425808451678	gps	52.89177620317787	-1.156660309061408	-128758.83662550637	6928904.752236004	10
1425808452680	gps	52.8917815675959	-1.1566820181906223	-128761.25327471607	6928905.739606776	10
1425808453682	gps	52.89178927894682	-1.1566998716443777	-128763.24071209703	6928907.158952477	10
1425808454687	gps	52.89179854094982	-1.1567173898220062	-128765.19082671024	6928908.86371042	10
1425808455688	gps	52.89180767722428	-1.1567353270947933	-128767.18759478313	6928910.545327213	10
1425808456692	gps	52.891816813498735	-1.1567525938153267	-128769.10971732058	6928912.226944358	10
1425808457691	gps	52.89182812906802	-1.1567673459649086	-128770.75191910015	6928914.3096816875	10
1425808458693	gps	52.89183810353279	-1.1567792482674122	-128772.07687735412	6928916.1455765255	10
1425808459699	gps	52.89184941910207	-1.1567876301705837	-128773.00994654706	6928918.22831488	10
1425808460612	gps	52.89185977075249	-1.156795173883438	-128773.8497088207	6928920.133635261	10
1425808461602	gps	52.89186940994114	-1.156802298501134	-128774.64281763468	6928921.907820644	10
1425808462604	gps	52.891877917572856	-1.1568142008036375	-128775.96777588865	6928923.473732418	10
1425808463604	gps	52.8918875567615	-1.156826689839363	-128777.35804898613	6928925.247918548	10
1425808464660	gps	52.89189883042127	-1.1568380892276764	-128778.62702308851	6928927.3229454355	10
1425808465603	gps	52.89190821815282	-1.1568509135395288	-128780.05461895371	6928929.05084928	10
1425808466702	gps	52.89191995281726	-1.1568641569465399	-128781.52886827855	6928931.210729615	10
1425808467608	gps	52.891935585066676	-1.156874718144536	-128782.70453546163	6928934.087999688	10
1425808468605	gps	52.89195104967803	-1.1568829324096441	-128783.6189432707	6928936.934415343	10
1425808469603	gps	52.8919644607231	-1.1568898893892765	-128784.39339070086	6928939.40285251	10
1425808470788	gps	52.891974770464	-1.1569008696824312	-128785.61571134358	6928941.300464104	10
1425808471606	gps	52.8919869242236	-1.156911849975586	-128786.83803198632	6928943.537486486	10
1425808472613	gps	52.89199949707836	-1.1569213215261698	-128787.89240017434	6928945.851648232	10
1425808473611	gps	52.892010561190546	-1.156931295990944	-128789.00275251394	6928947.888111127	10
1425808474609	gps	52.89201688952744	-1.1569456290453672	-128790.59830083387	6928949.052906427	10
1425808475612	gps	52.892023427411914	-1.1569581180810928	-128791.98857393132	6928950.256271286	10
1425808476664	gps	52.89203243795782	-1.1569690145552158	-128793.20156388215	6928951.914755207	10
1425808477661	gps	52.89203776046634	-1.1569861974567175	-128795.11435572767	6928952.894417964	10
1425808478663	gps	52.892045765183866	-1.156998099759221	-128796.43931398162	6928954.367769268	10
1425808479667	gps	52.89204874075949	-1.1570090800523758	-128797.66163462437	6928954.9154549	10
1425808480691	gps	52.89205037523061	-1.1570271849632263	-128799.67706408112	6928955.216296322	10
1425808481675	gps	52.892050836235285	-1.1570436134934425	-128801.50587969927	6928955.301149031	10
1425808482673	gps	52.89205674547702	-1.1570530012249947	-128802.55091719535	6928956.38880658	10
1425808483675	gps	52.892056200653315	-1.1570509057492018	-128802.31764989712	6928956.28852609	10
1425808484684	gps	52.892055907286704	-1.1570504866540432	-128802.27099643747	6928956.234528903	10
1425808485678	gps	52.89206139743328	-1.157053504139185	-128802.60690134691	6928957.245047734	10
1425808486704	gps	52.89206688757986	-1.1570553481578827	-128802.81217656936	6928958.25556669	10
1425808487682	gps	52.89207376074046	-1.1570604611188173	-128803.38134877705	6928959.52064404	10
1425808488712	gps	52.89207803551108	-1.157066160812974	-128804.01583582826	6928960.307460545	10
1425808489585	gps	52.89208616595715	-1.157072028145194	-128804.6689842633	6928961.803954889	10
1425808490588	gps	52.89208692032844	-1.157070267945528	-128804.4730397328	6928961.942804894	10
1425808491611	gps	52.89208859670907	-1.157072950154543	-128804.77162187453	6928962.25136047	10
1425808492615	gps	52.89208587259054	-1.1570730339735746	-128804.78095256645	6928961.749957665	10
1425808493612	gps	52.89208562113345	-1.1570685915648937	-128804.2864258942	6928961.703674332	10
1425808494626	gps	52.89208377711475	-1.15706205368042	-128803.55863192372	6928961.364263221	10
1425808495627	gps	52.892081891186535	-1.1570541746914387	-128802.68154688235	6928961.01713824	10
1425808496630	gps	52.89207958616316	-1.157041098922491	-128801.22595894139	6928960.592874391	10
1425808497633	gps	52.89207241963595	-1.157030537724495	-128800.05029175828	6928959.273799663	10
1425808498633	gps	52.89206768386066	-1.1570219043642282	-128799.08923048957	6928958.402130519	10
1425808499634	gps	52.89207103662193	-1.1570164561271667	-128798.48273551416	6928959.0192414075	10
1425808500644	gps	52.89207434747368	-1.1570263467729092	-128799.58375716182	6928959.6286384575	10
1425808501640	gps	52.892076233401895	-1.1570265144109726	-128799.60241854568	6928959.9757633805	15
1425808502645	gps	52.892074598930776	-1.1570214852690697	-128799.04257702992	6928959.674921782	15
1425808503648	gps	52.89207749068737	-1.157016959041357	-128798.53871966572	6928960.207180004	15
1425808504651	gps	52.89208075962961	-1.1570058949291706	-128797.30706833105	6928960.808863256	15
1425808505650	gps	52.89208901580423	-1.1569929867982864	-128795.87014177394	6928962.328499367	15
1425808506664	gps	52.892095847055316	-1.15697605535388	-128793.9853420042	6928963.585863475	15
1425808507598	gps	52.892101714387536	-1.1569545976817608	-128791.5966848703	6928964.665808266	15
1425808508598	gps	52.89211663417518	-1.156938336789608	-128789.78653063599	6928967.411954255	15
1425808509602	gps	52.89212807547301	-1.156922997906804	-128788.07901401294	6928969.51784775	15
1425808510599	gps	52.89213343989104	-1.1569092515856028	-128786.54878053653	6928970.505226577	15
1425808511605	gps	52.89214039687067	-1.1569019593298435	-128785.73701033868	6928971.785733676	15
1425808512645	gps	52.89214768912643	-1.1569174658507109	-128787.4631883456	6928973.127952182	15
1425808513603	gps	52.89215125143528	-1.1569231655448675	-128788.09767539678	6928973.783633719	15
1425808514593	gps	52.89215053897351	-1.156919812783599	-128787.72444771964	6928973.652497406	15
1425808515594	gps	52.89215087424964	-1.1569144483655691	-128787.12728343616	6928973.714208613	15
1425808516596	gps	52.892149994149804	-1.156912101432681	-128786.86602406212	6928973.552216698	15
1425808517596	gps	52.892145845107734	-1.156910676509142	-128786.70740229933	6928972.788540584	15
1425808518652	gps	52.89214173797518	-1.1569125205278397	-128786.91267752176	6928972.032578442	15
1425808519644	gps	52.892139977775514	-1.1569246742874384	-128788.26562785152	6928971.708594688	15
1425808520646	gps	52.89213696029037	-1.156939510256052	-128789.917160323	6928971.153193998	15
1425808521648	gps	52.89213658310473	-1.156944539397955	-128790.47700183878	6928971.083768914	15
1425808522650	gps	52.89213658310473	-1.1569497361779213	-128791.0555047384	6928971.083768914	15
1425808523652	gps	52.892139768227935	-1.156955100595951	-128791.65266902187	6928971.670025194	15
1425808524654	gps	52.89214140269905	-1.1569670028984547	-128792.97762727585	6928971.970867249	15
1425808525659	gps	52.892133607529104	-1.1569839343428612	-128794.86242704556	6928970.536082164	15
1425808526659	gps	52.892123172059655	-1.1569949984550476	-128796.09407838024	6928968.615321899	15
1425808527663	gps	52.89211663417518	-1.1570006143301725	-128796.7192347395	6928967.411954255	15
1425808528670	gps	52.892112233676016	-1.1570076551288366	-128797.50301286158	6928966.601995367	15
1425808529666	gps	52.892108084633946	-1.1570227425545454	-128799.18253740887	6928965.838319921	15
1425808530667	gps	52.892102929763496	-1.1570359021425247	-128800.64745604176	6928964.889511135	15
